0,add,node1
0,add,node2
0,add,node3
0,add,node4
0,add,node5
0,add,node6
0,add,node7
0,add,node8
0,add,node9
0,add,node10
0,add,node11
0,add,node12
0,add,node13
0,add,node14
0,add,node15
0,add,node16
0,add,node17
0,add,node18
0,add,node19
0,add,node20
0,add,node21
0,add,node22
0,add,node23
0,add,node24
0,add,node25
0,add,node26
0,add,node27
0,add,node28
0,add,node29
0,add,node30
298800,remove,node14
597600,remove,node6
896400,remove,node8
1195200,remove,node7
1494000,remove,node20
1792800,remove,node11
2091600,remove,node16
2390400,remove,node27
2689200,remove,node5
2988000,remove,node25
3286800,remove,node13
3585600,remove,node30
3884400,remove,node3
4183200,remove,node22
4482000,remove,node17
