0,add,node1
0,add,node2
0,add,node3
0,add,node4
0,add,node5
0,add,node6
0,add,node7
0,add,node8
0,add,node9
0,add,node10
0,add,node11
0,add,node12
0,add,node13
0,add,node14
0,add,node15
0,add,node16
0,add,node17
0,add,node18
0,add,node19
0,add,node20
0,add,node21
0,add,node22
0,add,node23
0,add,node24
0,add,node25
0,add,node26
0,add,node27
0,add,node28
0,add,node29
0,add,node30
10800000,remove,node1
21600000,remove,node25
32400000,remove,node15
43200000,remove,node17
54000000,remove,node6
64800000,remove,node5
75600000,remove,node16
86400000,remove,node21
97200000,remove,node13
108000000,remove,node19
118800000,remove,node30
129600000,remove,node26
140400000,remove,node14
151200000,remove,node4
162000000,remove,node8
